Tijdstip;Q [m3/s];kg CL / s
31-12-2017 00:00;13.7033;0
1-1-2018 00:00;18.3469;0
2-1-2018 00:00;15.2932;0
3-1-2018 00:00;14.3936;0
4-1-2018 00:00;10.6262;0
5-1-2018 00:00;9.1052;0
6-1-2018 00:00;6.1568;0
7-1-2018 00:00;4.2601;0
8-1-2018 00:00;2.5129;0
9-1-2018 00:00;1.3533;0
10-1-2018 00:00;2.5701;0
11-1-2018 00:00;3.4892;0
12-1-2018 00:00;2.626;0
13-1-2018 00:00;2.5844;0
14-1-2018 00:00;2.4479;0
15-1-2018 00:00;4.1899;0
16-1-2018 00:00;6.9693;0
17-1-2018 00:00;5.4158;0
18-1-2018 00:00;6.7639;0
19-1-2018 00:00;7.6492;0
20-1-2018 00:00;7.2696;0
21-1-2018 00:00;5.2117;0
22-1-2018 00:00;7.137;0
23-1-2018 00:00;6.1399;0
24-1-2018 00:00;4.8308;0
25-1-2018 00:00;5.4691;0
26-1-2018 00:00;2.9913;0
27-1-2018 00:00;3.2227;0
28-1-2018 00:00;1.5275;0
29-1-2018 00:00;1.0543;0
30-1-2018 00:00;2.9159;0
31-1-2018 00:00;4.2081;0
1-2-2018 00:00;5.4132;0
2-2-2018 00:00;5.4132;0
3-2-2018 00:00;5.4132;0
4-2-2018 00:00;6.6183;0
5-2-2018 00:00;3.1005;0
6-2-2018 00:00;2.7716;0
7-2-2018 00:00;2.0319;0
8-2-2018 00:00;2.3153;0
9-2-2018 00:00;2.106;0
10-2-2018 00:00;1.4781;0
11-2-2018 00:00;2.2906;0
12-2-2018 00:00;1.1115;0
13-2-2018 00:00;2.7521;0
14-2-2018 00:00;2.6702;0
15-2-2018 00:00;2.8249;0
16-2-2018 00:00;1.8668;0
17-2-2018 00:00;1.8733;0
18-2-2018 00:00;1.7004;0
19-2-2018 00:00;2.0514;0
20-2-2018 00:00;1.5418;0
21-2-2018 00:00;1.7134;0
22-2-2018 00:00;1.6341;0
23-2-2018 00:00;1.4443;0
24-2-2018 00:00;1.7095;0
25-2-2018 00:00;1.6887;0
26-2-2018 00:00;0.4238;0
27-2-2018 00:00;-0.251;0
28-2-2018 00:00;-1.163;0
1-3-2018 00:00;-3.246;0
2-3-2018 00:00;-2.631;0
3-3-2018 00:00;-0.514;0
4-3-2018 00:00;1.3637;0
5-3-2018 00:00;0.7644;0
6-3-2018 00:00;0.9477;0
7-3-2018 00:00;0.7488;0
8-3-2018 00:00;-0.343;0
9-3-2018 00:00;3.5386;0
10-3-2018 00:00;4.1756;0
11-3-2018 00:00;10.0542;0
12-3-2018 00:00;9.3899;0
13-3-2018 00:00;10.4754;0
14-3-2018 00:00;10.1049;0
15-3-2018 00:00;9.1936;0
16-3-2018 00:00;8.7438;0
17-3-2018 00:00;6.5585;0
18-3-2018 00:00;2.7963;0
19-3-2018 00:00;2.6299;0
20-3-2018 00:00;-0.014;0
21-3-2018 00:00;-0.04;0
22-3-2018 00:00;0.79856;0
23-3-2018 00:00;3.13376;0
24-3-2018 00:00;3.27152;0
25-3-2018 00:00;2.03056;0
26-3-2018 00:00;1.01696;0
27-3-2018 00:00;2.74512;0
28-3-2018 00:00;2.3968;0
29-3-2018 00:00;3.24352;0
30-3-2018 00:00;5.13296;0
31-3-2018 00:00;4.07904;0
1-4-2018 00:00;6.2328;0
2-4-2018 00:00;5.73216;0
3-4-2018 00:00;4.27504;0
4-4-2018 00:00;4.39152;0
5-4-2018 00:00;2.51664;0
6-4-2018 00:00;3.8528;0
7-4-2018 00:00;3.33536;0
8-4-2018 00:00;2.78544;0
9-4-2018 00:00;2.41808;0
10-4-2018 00:00;3.17968;0
11-4-2018 00:00;6.10288;0
12-4-2018 00:00;4.48224;0
13-4-2018 00:00;2.34976;0
14-4-2018 00:00;2.8112;0
15-4-2018 00:00;5.01312;0
16-4-2018 00:00;2.81344;0
17-4-2018 00:00;2.26576;0
18-4-2018 00:00;2.65776;0
19-4-2018 00:00;2.2344;0
20-4-2018 00:00;0.59024;0
21-4-2018 00:00;1.27232;0
22-4-2018 00:00;0.5824;0
23-4-2018 00:00;0.41664;0
24-4-2018 00:00;0.64064;0
25-4-2018 00:00;0.22512;0
26-4-2018 00:00;-0.144;0
27-4-2018 00:00;2.01264;0
28-4-2018 00:00;1.2376;0
29-4-2018 00:00;1.51536;0
30-4-2018 00:00;9.65776;0
1-5-2018 00:00;13.916;0
2-5-2018 00:00;8.12784;0
3-5-2018 00:00;4.39264;0
4-5-2018 00:00;2.17728;0
5-5-2018 00:00;1.84576;0
6-5-2018 00:00;1.49632;0
7-5-2018 00:00;1.66544;0
8-5-2018 00:00;1.3776;0
9-5-2018 00:00;-0.204;0
10-5-2018 00:00;0.46816;0
11-5-2018 00:00;1.57808;0
12-5-2018 00:00;0.95872;0
13-5-2018 00:00;0.43904;0
14-5-2018 00:00;-0.437;0
15-5-2018 00:00;0.50176;0
16-5-2018 00:00;-0.806;0
17-5-2018 00:00;-0.77;0
18-5-2018 00:00;-0.191;0
19-5-2018 00:00;0.21728;0
20-5-2018 00:00;1.02816;0
21-5-2018 00:00;0.9464;0
22-5-2018 00:00;1.22192;0
23-5-2018 00:00;0.91504;0
24-5-2018 00:00;1.59264;0
25-5-2018 00:00;1.30928;0
26-5-2018 00:00;1.38992;0
27-5-2018 00:00;1.46048;0
28-5-2018 00:00;1.7976;0
29-5-2018 00:00;4.088;0
30-5-2018 00:00;5.5216;0
31-5-2018 00:00;3.81472;0
1-6-2018 00:00;2.67568;0
2-6-2018 00:00;1.85248;0
3-6-2018 00:00;0.96768;0
4-6-2018 00:00;0.84896;0
5-6-2018 00:00;1.49072;0
6-6-2018 00:00;1.5232;0
7-6-2018 00:00;0.84;0
8-6-2018 00:00;1.12784;0
9-6-2018 00:00;0.96992;0
10-6-2018 00:00;0.35728;0
11-6-2018 00:00;0.47936;0
12-6-2018 00:00;1.39664;0
13-6-2018 00:00;0.9912;0
14-6-2018 00:00;1.60944;0
15-6-2018 00:00;1.32496;0
16-6-2018 00:00;1.00352;0
17-6-2018 00:00;0.39536;0
18-6-2018 00:00;0.60704;0
19-6-2018 00:00;1.60048;0
20-6-2018 00:00;1.78416;0
21-6-2018 00:00;-0.317;0
22-6-2018 00:00;-0.023;0
23-6-2018 00:00;0.69377;0
24-6-2018 00:00;0.3157;0
25-6-2018 00:00;-0.201;0
26-6-2018 00:00;0.29414;0
27-6-2018 00:00;0.35574;0
28-6-2018 00:00;0.83622;0
29-6-2018 00:00;-0.062;0
30-6-2018 00:00;0.63217;0
1-7-2018 00:00;1.12574;0
2-7-2018 00:00;0.86856;0
3-7-2018 00:00;0.62678;0
4-7-2018 00:00;0.49896;0
5-7-2018 00:00;-0.437;0
6-7-2018 00:00;0.04543;0
7-7-2018 00:00;-0.154;0
8-7-2018 00:00;0.41118;0
9-7-2018 00:00;0.50127;0
10-7-2018 00:00;0.40656;0
11-7-2018 00:00;0.42504;0
12-7-2018 00:00;1.82798;0
13-7-2018 00:00;2.05051;0
14-7-2018 00:00;1.21121;0
15-7-2018 00:00;0.13167;0
16-7-2018 00:00;0.52437;0
17-7-2018 00:00;-0.899;0
18-7-2018 00:00;0.70147;0
19-7-2018 00:00;0.13244;0
20-7-2018 00:00;-1.059;0
21-7-2018 00:00;-0.962;0
22-7-2018 00:00;-0.624;0
23-7-2018 00:00;-1.86;0
24-7-2018 00:00;-0.47;0
25-7-2018 00:00;2.12135;0
26-7-2018 00:00;2.21221;0
27-7-2018 00:00;2.53638;0
28-7-2018 00:00;1.5015;0
29-7-2018 00:00;2.05359;0
30-7-2018 00:00;0.42273;0
31-7-2018 00:00;0.99715;0
1-8-2018 00:00;1.98198;0
2-8-2018 00:00;1.01255;0
3-8-2018 00:00;1.54847;0
4-8-2018 00:00;1.43605;0
5-8-2018 00:00;3.51351;0
6-8-2018 00:00;2.43936;0
7-8-2018 00:00;1.72788;0
8-8-2018 00:00;2.5487;0
9-8-2018 00:00;3.0492;0
10-8-2018 00:00;3.52891;0
11-8-2018 00:00;4.68545;0
12-8-2018 00:00;3.46269;0
13-8-2018 00:00;2.618;0
14-8-2018 00:00;2.83514;0
15-8-2018 00:00;2.70193;0
16-8-2018 00:00;1.83568;0
17-8-2018 00:00;2.95141;0
18-8-2018 00:00;2.71656;0
19-8-2018 00:00;2.67344;0
20-8-2018 00:00;2.59952;0
21-8-2018 00:00;2.07977;0
22-8-2018 00:00;1.57465;0
23-8-2018 00:00;2.28536;0
24-8-2018 00:00;2.77508;0
25-8-2018 00:00;4.18187;0
26-8-2018 00:00;5.04427;0
27-8-2018 00:00;3.49041;0
28-8-2018 00:00;2.85901;0
29-8-2018 00:00;2.37006;0
30-8-2018 00:00;2.9645;0
31-8-2018 00:00;2.36236;0
1-9-2018 00:00;1.93963;0
2-9-2018 00:00;1.91576;0
3-9-2018 00:00;1.42065;0
4-9-2018 00:00;1.72557;0
5-9-2018 00:00;2.81666;0
6-9-2018 00:00;1.22276;0
7-9-2018 00:00;0.56441;0
8-9-2018 00:00;0.71841;0
9-9-2018 00:00;0.82005;0
10-9-2018 00:00;0.45353;0
11-9-2018 00:00;0.72534;0
12-9-2018 00:00;1.0087;0
13-9-2018 00:00;1.5169;0
14-9-2018 00:00;1.35366;0
15-9-2018 00:00;0.96943;0
16-9-2018 00:00;1.14807;0
17-9-2018 00:00;0.85162;0
18-9-2018 00:00;0.74305;0
19-9-2018 00:00;1.19735;0
20-9-2018 00:00;1.40987;0
21-9-2018 00:00;1.6912;0
22-9-2018 00:00;1.79648;0
23-9-2018 00:00;3.31072;0
24-9-2018 00:00;2.70704;0
25-9-2018 00:00;1.63408;0
26-9-2018 00:00;1.50416;0
27-9-2018 00:00;1.80432;0
28-9-2018 00:00;1.15248;0
29-9-2018 00:00;0.9688;0
30-9-2018 00:00;0.85344;0
1-10-2018 00:00;1.33056;0
2-10-2018 00:00;2.46288;0
3-10-2018 00:00;1.96672;0
4-10-2018 00:00;1.83456;0
5-10-2018 00:00;1.98128;0
6-10-2018 00:00;1.74888;0
7-10-2018 00:00;1.74888;0
8-10-2018 00:00;1.51648;0
9-10-2018 00:00;2.22656;0
10-10-2018 00:00;1.61168;0
11-10-2018 00:00;1.06176;0
12-10-2018 00:00;0.95424;0
13-10-2018 00:00;1.43472;0
14-10-2018 00:00;1.01248;0
15-10-2018 00:00;-0.319;0
16-10-2018 00:00;0.40432;0
17-10-2018 00:00;-0.223;0
18-10-2018 00:00;0.4984;0
19-10-2018 00:00;-0.273;0
20-10-2018 00:00;0.3752;0
21-10-2018 00:00;0.61936;0
22-10-2018 00:00;-0.015;0
23-10-2018 00:00;0.04928;0
24-10-2018 00:00;-0.545;0
25-10-2018 00:00;0.49616;0
26-10-2018 00:00;0.7;0
27-10-2018 00:00;1.38096;0
28-10-2018 00:00;-0.41;0
29-10-2018 00:00;0.64064;0
30-10-2018 00:00;2.45392;0
31-10-2018 00:00;2.87056;0
1-11-2018 00:00;2.1784;0
2-11-2018 00:00;0.91504;0
3-11-2018 00:00;1.2656;0
4-11-2018 00:00;1.0472;0
5-11-2018 00:00;1.11328;0
6-11-2018 00:00;1.63744;0
7-11-2018 00:00;1.52992;0
8-11-2018 00:00;1.2992;0
9-11-2018 00:00;0.9688;0
10-11-2018 00:00;1.5848;0
11-11-2018 00:00;1.71808;0
12-11-2018 00:00;2.04624;0
13-11-2018 00:00;0.97328;0
14-11-2018 00:00;0.57568;0
15-11-2018 00:00;0.48496;0
16-11-2018 00:00;1.8032;0
17-11-2018 00:00;0.27888;0
18-11-2018 00:00;-0.182;0
19-11-2018 00:00;0.98112;0
20-11-2018 00:00;-0.183;0
21-11-2018 00:00;1.09984;0
22-11-2018 00:00;0.95312;0
23-11-2018 00:00;-0.368;0
24-11-2018 00:00;0.37408;0
25-11-2018 00:00;0.83104;0
26-11-2018 00:00;1.12112;0
27-11-2018 00:00;0.9632;0
28-11-2018 00:00;1.79648;0
29-11-2018 00:00;2.52336;0
30-11-2018 00:00;1.176;0
1-12-2018 00:00;0.22288;0
2-12-2018 00:00;1.6408;0
3-12-2018 00:00;2.36768;0
4-12-2018 00:00;1.42352;0
5-12-2018 00:00;1.29136;0
6-12-2018 00:00;1.36192;0
7-12-2018 00:00;2.12912;0
8-12-2018 00:00;2.96912;0
9-12-2018 00:00;2.47744;0
10-12-2018 00:00;2.88176;0
11-12-2018 00:00;2.71712;0
12-12-2018 00:00;1.87936;0
13-12-2018 00:00;1.25776;0
14-12-2018 00:00;1.35744;0
15-12-2018 00:00;1.84016;0
16-12-2018 00:00;2.0776;0
17-12-2018 00:00;1.72592;0
18-12-2018 00:00;2.19744;0
19-12-2018 00:00;2.20192;0
20-12-2018 00:00;2.09776;0
21-12-2018 00:00;4.81;0
22-12-2018 00:00;7.6505;0
23-12-2018 00:00;5.9969;0
24-12-2018 00:00;5.993;0
25-12-2018 00:00;4.121;0
26-12-2018 00:00;3.9221;0
27-12-2018 00:00;2.6793;0
28-12-2018 00:00;3.328;0
29-12-2018 00:00;1.6796;0
30-12-2018 00:00;1.0751;0
31-12-2018 00:00;0.8905;0
1-1-2019 00:00;0.0377;0
